pair_id,pair_label,variant,family,attack_family,attack_layer,attack_strength,prompt_id,donor_prompt_id,donor_source,attack_checkpoint,detected,localization_correct,first_mismatch_checkpoint,output_affecting_available,output_affecting,output_affecting_reason
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_170,eval_169,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_170,eval_171,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_170,eval_170,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_170,eval_170,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_171,eval_171,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_171,eval_170,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_171,eval_170,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_171,eval_172,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_171,eval_171,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_171,eval_171,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_172,eval_172,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_172,eval_171,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_172,eval_171,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_172,eval_173,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_172,eval_172,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_172,eval_172,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_173,eval_173,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_173,eval_172,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_173,eval_172,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_173,eval_174,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_173,eval_173,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_173,eval_173,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_174,eval_174,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_174,eval_173,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_174,eval_173,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_174,eval_175,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_174,eval_174,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_174,eval_174,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_175,eval_175,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_175,eval_174,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_175,eval_174,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_175,eval_176,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_175,eval_175,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_175,eval_175,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_176,eval_176,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_176,eval_175,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_176,eval_175,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_176,eval_177,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_176,eval_176,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_176,eval_176,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_177,eval_177,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_177,eval_176,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_177,eval_176,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_177,eval_178,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_177,eval_177,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_177,eval_177,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_178,eval_178,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_178,eval_177,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_178,eval_177,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_178,eval_179,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_178,eval_178,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_178,eval_178,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_179,eval_179,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_179,eval_178,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_179,eval_178,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_179,eval_180,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_179,eval_179,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_179,eval_179,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_180,eval_180,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_180,eval_179,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_180,eval_179,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_180,eval_181,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_180,eval_180,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_180,eval_180,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_181,eval_181,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_181,eval_180,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_181,eval_180,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_181,eval_182,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_181,eval_181,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_181,eval_181,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_182,eval_182,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_182,eval_181,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_182,eval_181,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_182,eval_183,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_182,eval_182,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_182,eval_182,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_183,eval_183,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_183,eval_182,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_183,eval_182,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_183,eval_184,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_183,eval_183,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_183,eval_183,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_184,eval_184,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_184,eval_183,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_184,eval_183,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_184,eval_185,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_184,eval_184,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_184,eval_184,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_185,eval_185,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_185,eval_184,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_185,eval_184,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_185,eval_186,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_185,eval_185,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_185,eval_185,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_186,eval_186,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_186,eval_185,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_186,eval_185,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_186,eval_187,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_186,eval_186,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_186,eval_186,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_187,eval_187,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_187,eval_186,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_187,eval_186,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_187,eval_188,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_187,eval_187,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_187,eval_187,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_188,eval_188,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_188,eval_187,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_188,eval_187,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,wrong_shard_output,material_tamper,,eval_188,eval_189,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_188,eval_188,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,layer_skip,material_tamper,,eval_188,eval_188,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_189,eval_189,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_e_vs_f_40_200,stack_e_vs_stack_f,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_189,eval_188,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
